点云序号,距离雷达的纵向距离/m,距离雷达的横向距离/m,纬度,经度,横向速度,纵向速度,总速度,时间戳,RCS,标定速度与雷达速度差,
1944236,196.2,-4.5,23.26272557,113.5235475,-1.2297,-2.219,2.536951535,2.5,1688527516,22,-0.036951535
1944236,196.2,-4.5,23.26272548,113.5235473,-1.229,-2.2204,2.537837103,2.5,1688527516,22,-0.037837103
1944236,196.2,-4.5,23.26272539,113.5235472,-1.2266,-2.2213,2.537463547,2.5,1688527516,22,-0.037463547
1944236,196.2,-4.5,23.2627253,113.523547,-1.2275,-2.2191,2.535973395,2.5,1688527516,22,-0.035973395
1944236,196.2,-4.5,23.26272521,113.5235468,-1.2298,-2.2169,2.535163437,2.5,1688527516,22,-0.035163437
1944437,196.4,-4.3,23.26272513,113.5235466,-1.2308,-2.2179,2.536523024,2.5,1688527516,21.5,-0.036523024
1944437,196.4,-4.3,23.26272504,113.5235465,-1.2303,-2.218,2.536367893,2.5,1688527516,21.5,-0.036367893
1944437,196.4,-4.3,23.26272495,113.5235463,-1.2293,-2.2185,2.536320315,2.5,1688527516,21.5,-0.036320315
1944437,196.4,-4.3,23.26272486,113.5235461,-1.2285,-2.2182,2.535670225,2.5,1688527516,21.5,-0.035670225
1944437,196.4,-4.3,23.26272477,113.5235459,-1.2299,-2.221,2.538797946,2.5,1688527516,21.5,-0.038797946
1944437,196.4,-4.3,23.26272468,113.5235458,-1.231,-2.2218,2.540030756,2.5,1688527516,21.5,-0.040030756
1944437,196.4,-4.3,23.26272459,113.5235456,-1.2271,-2.2203,2.53683001,2.5,1688527516,21.5,-0.03683001
1944437,196.4,-4.3,23.2627245,113.5235454,-1.2278,-2.2199,2.536818647,2.5,1688527516,21.5,-0.036818647
1944437,196.4,-4.3,23.26272441,113.5235453,-1.2273,-2.2204,2.537014279,2.5,1688527516,21.5,-0.037014279
1944437,196.4,-4.3,23.26272432,113.5235451,-1.2253,-2.2213,2.536835387,2.5,1688527516,21.5,-0.036835387
1944629,196,-5.1,23.26272423,113.5235449,-1.2259,-2.2207,2.536599949,2.5,1688527516,14,-0.036599949
1944629,196,-5.1,23.26272415,113.5235447,-1.2235,-2.2241,2.538419402,2.5,1688527516,14,-0.038419402
1944629,196,-5.1,23.26272406,113.5235446,-1.2215,-2.223,2.536491918,2.5,1688527516,14,-0.036491918
1944629,196,-5.1,23.26272397,113.5235444,-1.2224,-2.2228,2.536750204,2.5,1688527516,14,-0.036750204
1944629,196,-5.1,23.26272388,113.5235442,-1.2233,-2.2238,2.538060151,2.5,1688527516,14,-0.038060151
1944629,196,-5.1,23.26272379,113.523544,-1.2215,-2.2243,2.537631325,2.5,1688527516,14,-0.037631325
1944629,196,-5.1,23.2627237,113.5235439,-1.2224,-2.2256,2.539204033,2.5,1688527516,14,-0.039204033
1944629,196,-5.1,23.26272361,113.5235437,-1.2228,-2.2263,2.540010144,2.5,1688527516,14,-0.040010144
1944629,196,-5.1,23.26272353,113.5235435,-1.2214,-2.2281,2.540914711,2.5,1688527516,14,-0.040914711
1944629,196,-5.1,23.26272344,113.5235433,-1.2241,-2.2262,2.540548612,2.5,1688527516,14,-0.040548612
1944815,196.4,-4.3,23.26272335,113.5235432,-1.2232,-2.2254,2.539413988,2.5,1688527516,16,-0.039413988
1944815,196.4,-4.3,23.26272326,113.523543,-1.2256,-2.2258,2.54092129,2.5,1688527516,16,-0.04092129
1944815,196.4,-4.3,23.26272317,113.5235428,-1.2253,-2.2272,2.542003133,2.5,1688527516,16,-0.042003133
1944815,196.4,-4.3,23.26272308,113.5235427,-1.2263,-2.2272,2.542485306,2.5,1688527516,16,-0.042485306
1944815,196.4,-4.3,23.26272299,113.5235425,-1.2273,-2.2267,2.542529878,2.5,1688527516,16,-0.042529878
1944815,196.4,-4.3,23.26272291,113.5235423,-1.2268,-2.2266,2.542200976,2.5,1688527516,16,-0.042200976
1944815,196.4,-4.3,23.26272282,113.5235421,-1.2294,-2.2258,2.542756378,2.5,1688527516,16,-0.042756378
1944815,196.4,-4.3,23.26272273,113.523542,-1.2278,-2.2249,2.541195162,2.5,1688527516,16,-0.041195162
1945010,196.8,-4.5,23.26272264,113.5235418,-1.2271,-2.2284,2.543922359,2.5,1688527516,17.5,-0.043922359
1945010,196.8,-4.5,23.26272255,113.5235416,-1.2281,-2.228,2.544054561,2.5,1688527516,17.5,-0.044054561
1945010,196.8,-4.5,23.26272246,113.5235414,-1.2283,-2.2277,2.543888398,2.5,1688527516,17.5,-0.043888398
1945010,196.8,-4.5,23.26272237,113.5235413,-1.2305,-2.2271,2.544426195,2.5,1688527516,17.5,-0.044426195
1945010,196.8,-4.5,23.26272229,113.5235411,-1.23,-2.2276,2.544622125,2.5,1688527516,17.5,-0.044622125
1945010,196.8,-4.5,23.2627222,113.5235409,-1.229,-2.2291,2.545452378,2.5,1688527516,17.5,-0.045452378
1945010,196.8,-4.5,23.26272211,113.5235407,-1.2285,-2.2279,2.544160109,2.5,1688527516,17.5,-0.044160109
1945010,196.8,-4.5,23.26272202,113.5235406,-1.2272,-2.229,2.544496186,2.5,1688527516,17.5,-0.044496186
1945010,196.8,-4.5,23.26272193,113.5235404,-1.2286,-2.2286,2.544821393,2.5,1688527516,17.5,-0.044821393
1945010,196.8,-4.5,23.26272184,113.5235402,-1.2279,-2.2276,2.543607708,2.5,1688527516,17.5,-0.043607708
1945191,197,-5.3,23.26272175,113.52354,-1.2277,-2.2277,2.543598746,2.5,1688527516,17,-0.043598746
1945191,197,-5.3,23.26272166,113.5235399,-1.2286,-2.2295,2.545609595,2.5,1688527516,17,-0.045609595
1945191,197,-5.3,23.26272158,113.5235397,-1.2279,-2.2272,2.543257409,2.5,1688527516,17,-0.043257409
1945191,197,-5.3,23.26272149,113.5235395,-1.2291,-2.2281,2.544625006,2.5,1688527516,17,-0.044625006
1945191,197,-5.3,23.2627214,113.5235393,-1.2279,-2.2294,2.545184231,2.5,1688527516,17,-0.045184231
1945191,197,-5.3,23.26272131,113.5235392,-1.2265,-2.2293,2.544421494,2.5,1688527516,17,-0.044421494
1945191,197,-5.3,23.26272122,113.523539,-1.2276,-2.2277,2.543550481,2.5,1688527516,17,-0.043550481
1945191,197,-5.3,23.26272113,113.5235388,-1.23,-2.2262,2.543396634,2.5,1688527516,17,-0.043396634
1945191,197,-5.3,23.26272105,113.5235386,-1.231,-2.2264,2.544055416,2.5,1688527516,17,-0.044055416
1945191,197,-5.3,23.26272096,113.5235385,-1.2291,-2.2291,2.545500662,2.5,1688527516,17,-0.045500662
1945368,197.2,-5.1,23.26272087,113.5235383,-1.2283,-2.2258,2.542224721,2.5,1688527516,19.5,-0.042224721
1945368,197.2,-5.1,23.26272078,113.5235381,-1.2281,-2.2254,2.541777876,2.5,1688527516,19.5,-0.041777876
1945368,197.2,-5.1,23.26272069,113.523538,-1.2305,-2.2253,2.542850829,2.5,1688527516,19.5,-0.042850829
1945368,197.2,-5.1,23.2627206,113.5235378,-1.2315,-2.2254,2.543422381,2.5,1688527516,19.5,-0.043422381
1945368,197.2,-5.1,23.26272052,113.5235376,-1.2298,-2.2262,2.543299919,2.5,1688527516,19.5,-0.043299919
1945368,197.2,-5.1,23.26272043,113.5235374,-1.2287,-2.2238,2.540667261,2.5,1688527516,19.5,-0.040667261
1945368,197.2,-5.1,23.26272034,113.5235373,-1.2275,-2.2244,2.540612448,2.5,1688527516,19.5,-0.040612448
1945368,197.2,-5.1,23.26272025,113.5235371,-1.2295,-2.2246,2.541754396,2.5,1688527516,19.5,-0.041754396
1945579,197.6,-4.7,23.26272016,113.5235369,-1.229,-2.2235,2.540549793,2.5,1688527516,20,-0.040549793
1945579,197.6,-4.7,23.26272007,113.5235367,-1.229,-2.2234,2.540462273,2.5,1688527516,20,-0.040462273
1945579,197.6,-4.7,23.26271999,113.5235366,-1.2299,-2.2216,2.539322857,2.5,1688527516,20,-0.039322857
1945579,197.6,-4.7,23.2627199,113.5235364,-1.2295,-2.2245,2.541666874,2.5,1688527516,20,-0.041666874
1945579,197.6,-4.7,23.26271981,113.5235362,-1.2313,-2.2216,2.54000123,2.5,1688527516,20,-0.04000123
1945579,197.6,-4.7,23.26271972,113.523536,-1.2309,-2.222,2.540157241,2.5,1688527516,20,-0.040157241
1945579,197.6,-4.7,23.26271963,113.5235359,-1.2264,-2.222,2.5379797,2.5,1688527516,20,-0.0379797
1945579,197.6,-4.7,23.26271954,113.5235357,-1.2277,-2.2223,2.538870729,2.5,1688527516,20,-0.038870729
1945579,197.6,-4.7,23.26271945,113.5235355,-1.2302,-2.2213,2.539205728,2.5,1688527516,20,-0.039205728
1945579,197.6,-4.7,23.26271937,113.5235353,-1.2319,-2.2203,2.539155312,2.5,1688527516,20,-0.039155312
1945782,196.2,-4.7,23.26271928,113.5235352,-1.231,-2.2198,2.538281513,2.5,1688527516,20.5,-0.038281513
1945782,196.2,-4.7,23.26271919,113.523535,-1.2273,-2.221,2.537539416,2.5,1688527516,20.5,-0.037539416
1945782,196.2,-4.7,23.2627191,113.5235348,-1.2264,-2.2199,2.536141354,2.5,1688527516,20.5,-0.036141354
1945782,196.2,-4.7,23.26271901,113.5235347,-1.229,-2.2195,2.537049714,2.5,1688527516,20.5,-0.037049714
1945782,196.2,-4.7,23.26271892,113.5235345,-1.231,-2.2187,2.537319588,2.5,1688527516,20.5,-0.037319588
1945782,196.2,-4.7,23.26271884,113.5235343,-1.2287,-2.2181,2.535679652,2.5,1688527516,20.5,-0.035679652
1945782,196.2,-4.7,23.26271875,113.5235341,-1.2262,-2.219,2.535256879,2.5,1688527516,20.5,-0.035256879
1945782,196.2,-4.7,23.26271866,113.523534,-1.2259,-2.2199,2.535899608,2.5,1688527516,20.5,-0.035899608
1945782,196.2,-4.7,23.26271857,113.5235338,-1.2278,-2.2195,2.536468626,2.5,1688527516,20.5,-0.036468626
1945974,196.6,-4.3,23.26271848,113.5235336,-1.229,-2.2179,2.535650096,2.5,1688527517,19,-0.035650096
1945974,196.6,-4.3,23.26271839,113.5235334,-1.2265,-2.2188,2.53522695,2.5,1688527517,19,-0.03522695
1945974,196.6,-4.3,23.26271831,113.5235333,-1.2248,-2.2182,2.533879689,2.5,1688527517,19,-0.033879689
1945974,196.6,-4.3,23.26271822,113.5235331,-1.2257,-2.2194,2.53536523,2.5,1688527517,19,-0.03536523
1945974,196.6,-4.3,23.26271813,113.5235329,-1.2249,-2.2201,2.535591454,2.5,1688527517,19,-0.035591454
1945974,196.6,-4.3,23.26271804,113.5235327,-1.2255,-2.2186,2.534568249,2.5,1688527517,19,-0.034568249
1945974,196.6,-4.3,23.26271795,113.5235326,-1.2255,-2.2182,2.534218122,2.5,1688527517,19,-0.034218122
1945974,196.6,-4.3,23.26271787,113.5235324,-1.2243,-2.22,2.535214092,2.5,1688527517,19,-0.035214092
1945974,196.6,-4.3,23.26271778,113.5235322,-1.2244,-2.2207,2.535875362,2.5,1688527517,19,-0.035875362
1946158,197,-4.5,23.26271769,113.523532,-1.2251,-2.219,2.534725036,2.5,1688527517,19.5,-0.034725036
1946158,197,-4.5,23.2627176,113.5235319,-1.224,-2.2212,2.536120155,2.5,1688527517,19.5,-0.036120155
1946158,197,-4.5,23.26271751,113.5235317,-1.2248,-2.2201,2.535543147,2.5,1688527517,19.5,-0.035543147
1946158,197,-4.5,23.26271743,113.5235315,-1.2244,-2.2216,2.536663541,2.5,1688527517,19.5,-0.036663541
1946158,197,-4.5,23.26271734,113.5235314,-1.2238,-2.2216,2.536373987,2.5,1688527517,19.5,-0.036373987
1946158,197,-4.5,23.26271725,113.5235312,-1.2246,-2.222,2.537110396,2.5,1688527517,19.5,-0.037110396
1946158,197,-4.5,23.26271716,113.523531,-1.2234,-2.222,2.536531403,2.5,1688527517,19.5,-0.036531403
1946158,197,-4.5,23.26271707,113.5235308,-1.2216,-2.2219,2.535576102,2.5,1688527517,19.5,-0.035576102
1946158,197,-4.5,23.26271698,113.5235307,-1.2231,-2.2233,2.537525665,2.5,1688527517,19.5,-0.037525665
1946158,197,-4.5,23.2627169,113.5235305,-1.223,-2.2229,2.537126999,2.5,1688527517,19.5,-0.037126999
1946158,197,-4.5,23.26271681,113.5235303,-1.2227,-2.2231,2.537157642,2.5,1688527517,19.5,-0.037157642
1946341,197,-4.1,23.26271672,113.5235301,-1.2242,-2.2231,2.537880858,2.5,1688527517,19,-0.037880858
1946341,197,-4.1,23.26271663,113.52353,-1.2227,-2.2248,2.538647343,2.5,1688527517,19,-0.038647343
1946341,197,-4.1,23.26271654,113.5235298,-1.2228,-2.2237,2.537731572,2.5,1688527517,19,-0.037731572
1946341,197,-4.1,23.26271646,113.5235296,-1.2239,-2.2229,2.537560959,2.5,1688527517,19,-0.037560959
1946341,197,-4.1,23.26271637,113.5235294,-1.2227,-2.2242,2.538121536,2.5,1688527517,19,-0.038121536
1946341,197,-4.1,23.26271628,113.5235293,-1.222,-2.2243,2.53787204,2.5,1688527517,19,-0.03787204
1946341,197,-4.1,23.26271619,113.5235291,-1.2232,-2.2251,2.539151088,2.5,1688527517,19,-0.039151088
1946341,197,-4.1,23.26271611,113.5235289,-1.2226,-2.2245,2.538336268,2.5,1688527517,19,-0.038336268
1946341,197,-4.1,23.26271602,113.5235287,-1.2231,-2.2244,2.538489506,2.5,1688527517,19,-0.038489506
1946341,197,-4.1,23.26271593,113.5235286,-1.2243,-2.2244,2.53906791,2.5,1688527517,19,-0.03906791
1946341,197,-4.1,23.26271584,113.5235284,-1.2247,-2.2251,2.539874032,2.5,1688527517,19,-0.039874032
1946526,197,-4.3,23.26271575,113.5235282,-1.2248,-2.2254,2.540185072,2.5,1688527517,21.5,-0.040185072
1946526,197,-4.3,23.26271566,113.5235281,-1.2255,-2.2245,2.539734337,2.5,1688527517,21.5,-0.039734337
1946526,197,-4.3,23.26271558,113.5235279,-1.2256,-2.2256,2.540746095,2.5,1688527517,21.5,-0.040746095
1946526,197,-4.3,23.26271549,113.5235277,-1.2267,-2.2268,2.542327896,2.5,1688527517,21.5,-0.042327896
1946526,197,-4.3,23.2627154,113.5235275,-1.228,-2.2262,2.542430027,2.5,1688527517,21.5,-0.042430027
1946526,197,-4.3,23.26271531,113.5235274,-1.2274,-2.2263,2.542227852,2.5,1688527517,21.5,-0.042227852
1946526,197,-4.3,23.26271522,113.5235272,-1.2282,-2.2255,2.541913746,2.5,1688527517,21.5,-0.041913746
1946526,197,-4.3,23.26271513,113.523527,-1.23,-2.2261,2.543309106,2.5,1688527517,21.5,-0.043309106
1946526,197,-4.3,23.26271505,113.5235268,-1.2285,-2.2272,2.543547147,2.5,1688527517,21.5,-0.043547147
1946717,199,-4.7,23.26271496,113.5235267,-1.229,-2.2264,2.543088272,2.5,1688527517,20.5,-0.043088272
1946717,199,-4.7,23.26271487,113.5235265,-1.2298,-2.2259,2.543037328,2.5,1688527517,20.5,-0.043037328
1946717,199,-4.7,23.26271478,113.5235263,-1.2286,-2.2262,2.542719882,2.5,1688527517,20.5,-0.042719882
1946717,199,-4.7,23.26271469,113.5235261,-1.2276,-2.2278,2.543638064,2.5,1688527517,20.5,-0.043638064
1946717,199,-4.7,23.2627146,113.523526,-1.2277,-2.2273,2.543248431,2.5,1688527517,20.5,-0.043248431
1946717,199,-4.7,23.26271452,113.5235258,-1.2268,-2.2277,2.543164472,2.5,1688527517,20.5,-0.043164472
1946717,199,-4.7,23.26271443,113.5235256,-1.2265,-2.2292,2.544333879,2.5,1688527517,20.5,-0.044333879
1946717,199,-4.7,23.26271434,113.5235254,-1.2271,-2.2288,2.544272755,2.5,1688527517,20.5,-0.044272755
1946717,199,-4.7,23.26271425,113.5235253,-1.2259,-2.2297,2.544482835,2.5,1688527517,20.5,-0.044482835
1946717,199,-4.7,23.26271416,113.5235251,-1.2256,-2.2294,2.544075416,2.5,1688527517,20.5,-0.044075416
1946909,199.2,-4.1,23.26271407,113.5235249,-1.2258,-2.2286,2.543470778,2.5,1688527517,18.5,-0.043470778
1946909,199.2,-4.1,23.26271399,113.5235247,-1.2249,-2.2303,2.544527088,2.5,1688527517,18.5,-0.044527088
1946909,199.2,-4.1,23.2627139,113.5235246,-1.225,-2.2299,2.544224638,2.5,1688527517,18.5,-0.044224638
1946909,199.2,-4.1,23.26271381,113.5235244,-1.2243,-2.2288,2.542923501,2.5,1688527517,18.5,-0.042923501
1946909,199.2,-4.1,23.26271372,113.5235242,-1.2243,-2.2276,2.5418718,2.5,1688527517,18.5,-0.0418718
1946909,199.2,-4.1,23.26271363,113.523524,-1.225,-2.2285,2.54299769,2.5,1688527517,18.5,-0.04299769
1946909,199.2,-4.1,23.26271355,113.5235239,-1.2237,-2.2278,2.541758157,2.5,1688527517,18.5,-0.041758157
1946909,199.2,-4.1,23.26271346,113.5235237,-1.2239,-2.2285,2.542467986,2.5,1688527517,18.5,-0.042467986
1946909,199.2,-4.1,23.26271337,113.5235235,-1.2253,-2.227,2.541827903,2.5,1688527517,18.5,-0.041827903
1947108,199,-5.1,23.26271328,113.5235233,-1.2249,-2.2277,2.542248473,2.5,1688527517,14.5,-0.042248473
1947108,199,-5.1,23.26271319,113.5235232,-1.226,-2.227,2.542165416,2.5,1688527517,14.5,-0.042165416
1947108,199,-5.1,23.2627131,113.523523,-1.2263,-2.2253,2.540821084,2.5,1688527517,14.5,-0.040821084
1947108,199,-5.1,23.26271302,113.5235228,-1.225,-2.2256,2.540456723,2.5,1688527517,14.5,-0.040456723
1947108,199,-5.1,23.26271293,113.5235227,-1.2259,-2.2237,2.539226752,2.5,1688527517,14.5,-0.039226752
1947108,199,-5.1,23.26271284,113.5235225,-1.2256,-2.2223,2.537855916,2.5,1688527517,14.5,-0.037855916
1947108,199,-5.1,23.26271275,113.5235223,-1.2267,-2.2242,2.540050891,2.5,1688527517,14.5,-0.040050891
1947108,199,-5.1,23.26271266,113.5235221,-1.2286,-2.2222,2.539218541,2.5,1688527517,14.5,-0.039218541
1947108,199,-5.1,23.26271257,113.523522,-1.2272,-2.221,2.537491052,2.5,1688527517,14.5,-0.037491052
1947508,199,-4.7,23.2627116,113.5235201,-1.2282,-2.2151,2.532813307,2.5,1688527517,15.5,-0.032813307
1947508,199,-4.7,23.26271151,113.5235199,-1.2259,-2.2137,2.530473967,2.5,1688527517,15.5,-0.030473967
1947508,199,-4.7,23.26271142,113.5235197,-1.2255,-2.2149,2.531330137,2.5,1688527517,15.5,-0.031330137
1947508,199,-4.7,23.26271133,113.5235195,-1.2243,-2.2152,2.531011958,2.5,1688527517,15.5,-0.031011958
1947508,199,-4.7,23.26271124,113.5235194,-1.2236,-2.2174,2.5325994,2.5,1688527517,15.5,-0.0325994
1947508,199,-4.7,23.26271116,113.5235192,-1.2259,-2.2156,2.532136286,2.5,1688527517,15.5,-0.032136286
1947508,199,-4.7,23.26271107,113.523519,-1.2267,-2.2159,2.532786154,2.5,1688527517,15.5,-0.032786154
1947508,199,-4.7,23.26271098,113.5235188,-1.2256,-2.2152,2.531641049,2.5,1688527517,15.5,-0.031641049
1947508,199,-4.7,23.26271089,113.5235187,-1.2246,-2.2165,2.53229489,2.5,1688527517,15.5,-0.03229489
1947508,199,-4.7,23.2627108,113.5235185,-1.2227,-2.2164,2.531289049,2.5,1688527517,15.5,-0.031289049
1947706,199,-4.5,23.26271071,113.5235183,-1.2238,-2.2152,2.530770136,2.5,1688527517,20.5,-0.030770136
1947706,199,-4.5,23.26271062,113.5235181,-1.2263,-2.2148,2.531630054,2.5,1688527517,20.5,-0.031630054
1947706,199,-4.5,23.26271054,113.523518,-1.2256,-2.2157,2.532078563,2.5,1688527517,20.5,-0.032078563
1947706,199,-4.5,23.26271045,113.5235178,-1.2237,-2.2153,2.530809313,2.5,1688527517,20.5,-0.030809313
1947706,199,-4.5,23.26271036,113.5235176,-1.2229,-2.2158,2.530860338,2.5,1688527517,20.5,-0.030860338
1947706,199,-4.5,23.26271027,113.5235175,-1.224,-2.215,2.530691803,2.5,1688527517,20.5,-0.030691803
1947706,199,-4.5,23.26271018,113.5235173,-1.2253,-2.2143,2.530708316,2.5,1688527517,20.5,-0.030708316
1947706,199,-4.5,23.26271009,113.5235171,-1.2257,-2.2153,2.531776961,2.5,1688527517,20.5,-0.031776961
1947903,199,-4.7,23.26271001,113.5235169,-1.2261,-2.2153,2.531970636,2.5,1688527517,18,-0.031970636
1947903,199,-4.7,23.26270992,113.5235168,-1.2257,-2.2168,2.533089562,2.5,1688527517,18,-0.033089562
1947903,199,-4.7,23.26270983,113.5235166,-1.2248,-2.2159,2.531866476,2.5,1688527517,18,-0.031866476
1947903,199,-4.7,23.26270974,113.5235164,-1.2242,-2.2163,2.531926407,2.5,1688527517,18,-0.031926407
1947903,199,-4.7,23.26270965,113.5235162,-1.2247,-2.2168,2.532605838,2.5,1688527517,18,-0.032605838
1947903,199,-4.7,23.26270956,113.5235161,-1.2236,-2.2163,2.531636358,2.5,1688527517,18,-0.031636358
1947903,199,-4.7,23.26270947,113.5235159,-1.222,-2.2165,2.531038571,2.5,1688527517,18,-0.031038571
1947903,199,-4.7,23.26270938,113.5235157,-1.2242,-2.2167,2.532276551,2.5,1688527517,18,-0.032276551
1947903,199,-4.7,23.26270929,113.5235156,-1.222,-2.2177,2.532089511,2.5,1688527517,18,-0.032089511
1947903,199,-4.7,23.2627092,113.5235154,-1.2216,-2.2187,2.532772443,2.5,1688527517,18,-0.032772443
1947903,199,-4.7,23.26270912,113.5235152,-1.2221,-2.2174,2.53187503,2.5,1688527517,18,-0.03187503
1948088,199.2,-4.3,23.26270903,113.523515,-1.2216,-2.219,2.533035246,2.5,1688527517,17,-0.033035246
1948088,199.2,-4.3,23.26270894,113.5235149,-1.2227,-2.2197,2.534179035,2.5,1688527517,17,-0.034179035
1948088,199.2,-4.3,23.26270885,113.5235147,-1.2225,-2.2204,2.534695723,2.5,1688527517,17,-0.034695723
1948088,199.2,-4.3,23.26270876,113.5235145,-1.223,-2.2205,2.535024507,2.5,1688527517,17,-0.035024507
1948088,199.2,-4.3,23.26270867,113.5235143,-1.2246,-2.2204,2.535709234,2.5,1688527517,17,-0.035709234
1948088,199.2,-4.3,23.26270858,113.5235142,-1.2236,-2.2214,2.536102309,2.5,1688527517,17,-0.036102309
1948088,199.2,-4.3,23.26270849,113.523514,-1.2249,-2.2209,2.536291943,2.5,1688527517,17,-0.036291943
1948088,199.2,-4.3,23.2627084,113.5235138,-1.2251,-2.2214,2.536826358,2.5,1688527517,17,-0.036826358
1948088,199.2,-4.3,23.26270831,113.5235137,-1.2258,-2.2209,2.53672672,2.5,1688527517,17,-0.03672672
1948293,199,-4.9,23.26270822,113.5235135,-1.2274,-2.2207,2.537325216,2.5,1688527517,12,-0.037325216
1948293,199,-4.9,23.26270813,113.5235133,-1.2263,-2.2221,2.538018932,2.5,1688527517,12,-0.038018932
1948293,199,-4.9,23.26270804,113.5235131,-1.2276,-2.2205,2.537246935,2.5,1688527517,12,-0.037246935
1948293,199,-4.9,23.26270795,113.523513,-1.228,-2.2201,2.537090462,2.5,1688527517,12,-0.037090462
1948293,199,-4.9,23.26270786,113.5235128,-1.2289,-2.2202,2.537613692,2.5,1688527517,12,-0.037613692
1948293,199,-4.9,23.26270777,113.5235126,-1.2291,-2.221,2.538410489,2.5,1688527517,12,-0.038410489
1948293,199,-4.9,23.26270769,113.5235124,-1.2292,-2.2221,2.539421401,2.5,1688527517,12,-0.039421401
1948293,199,-4.9,23.2627076,113.5235123,-1.2301,-2.2195,2.537582759,2.5,1688527517,12,-0.037582759
1948293,199,-4.9,23.26270751,113.5235121,-1.2312,-2.2208,2.539253056,2.5,1688527517,12,-0.039253056
1948486,199,-4.5,23.26270742,113.5235119,-1.2323,-2.221,2.539961474,2.5,1688527518,7,-0.039961474
1948486,199,-4.5,23.26270733,113.5235117,-1.232,-2.2229,2.541477604,2.5,1688527518,7,-0.041477604
1948486,199,-4.5,23.26270724,113.5235116,-1.2322,-2.2221,2.540874899,2.5,1688527518,7,-0.040874899
1948486,199,-4.5,23.26270715,113.5235114,-1.2325,-2.223,2.541807477,2.5,1688527518,7,-0.041807477
1948486,199,-4.5,23.26270706,113.5235112,-1.2324,-2.2221,2.540971895,2.5,1688527518,7,-0.040971895
1948486,199,-4.5,23.26270697,113.5235111,-1.234,-2.2202,2.540087408,2.5,1688527518,7,-0.040087408
1948486,199,-4.5,23.26270688,113.5235109,-1.2335,-2.2218,2.541243296,2.5,1688527518,7,-0.041243296
1948486,199,-4.5,23.26270679,113.5235107,-1.2331,-2.2221,2.541311476,2.5,1688527518,7,-0.041311476
1948486,199,-4.5,23.2627067,113.5235105,-1.2323,-2.2205,2.539524274,2.5,1688527518,7,-0.039524274
1948486,199,-4.5,23.26270661,113.5235104,-1.2324,-2.2214,2.540359762,2.5,1688527518,7,-0.040359762
1948486,199,-4.5,23.26270652,113.5235102,-1.2337,-2.2212,2.540815839,2.5,1688527518,7,-0.040815839
1948715,198.6,-4.3,23.26270643,113.52351,-1.2329,-2.222,2.541126996,2.5,1688527518,8.5,-0.041126996
1948715,198.6,-4.3,23.26270634,113.5235098,-1.231,-2.2221,2.540293174,2.5,1688527518,8.5,-0.040293174
1948715,198.6,-4.3,23.26270625,113.5235097,-1.2308,-2.2231,2.541071083,2.5,1688527518,8.5,-0.041071083
1948715,198.6,-4.3,23.26270616,113.5235095,-1.2316,-2.2226,2.541021314,2.5,1688527518,8.5,-0.041021314
1948715,198.6,-4.3,23.26270607,113.5235093,-1.2316,-2.2214,2.539971756,2.5,1688527518,8.5,-0.039971756
1948715,198.6,-4.3,23.26270598,113.5235092,-1.2312,-2.2232,2.541352333,2.5,1688527518,8.5,-0.041352333
1948715,198.6,-4.3,23.26270589,113.523509,-1.23,-2.2214,2.539196322,2.5,1688527518,8.5,-0.039196322
1948715,198.6,-4.3,23.2627058,113.5235088,-1.2297,-2.222,2.539575967,2.5,1688527518,8.5,-0.039575967
1948715,198.6,-4.3,23.26270571,113.5235086,-1.2288,-2.2212,2.538440246,2.5,1688527518,8.5,-0.038440246
1948914,199,-4.3,23.26270562,113.5235085,-1.2286,-2.2211,2.538255931,2.5,1688527518,9,-0.038255931
1948914,199,-4.3,23.26270553,113.5235083,-1.2288,-2.222,2.539140295,2.5,1688527518,9,-0.039140295
1948914,199,-4.3,23.26270544,113.5235081,-1.2272,-2.2199,2.536528307,2.5,1688527518,9,-0.036528307
1948914,199,-4.3,23.26270535,113.5235079,-1.2263,-2.2196,2.535830406,2.5,1688527518,9,-0.035830406
1948914,199,-4.3,23.26270526,113.5235078,-1.2251,-2.2207,2.536213418,2.5,1688527518,9,-0.036213418
1948914,199,-4.3,23.26270517,113.5235076,-1.2272,-2.2209,2.537403525,2.5,1688527518,9,-0.037403525
1948914,199,-4.3,23.26270508,113.5235074,-1.2265,-2.22,2.536277242,2.5,1688527518,9,-0.036277242
1948914,199,-4.3,23.26270499,113.5235073,-1.2241,-2.2199,2.535029945,2.5,1688527518,9,-0.035029945
1948914,199,-4.3,23.26270491,113.5235071,-1.2263,-2.2196,2.535830406,2.5,1688527518,9,-0.035830406
1948914,199,-4.3,23.26270482,113.5235069,-1.2244,-2.2187,2.534124119,2.5,1688527518,9,-0.034124119
1949097,199.8,-4.5,23.26270473,113.5235067,-1.224,-2.2186,2.533843318,2.5,1688527518,13.5,-0.033843318
1949097,199.8,-4.5,23.26270464,113.5235066,-1.2239,-2.2192,2.534320392,2.5,1688527518,13.5,-0.034320392
1949097,199.8,-4.5,23.26270455,113.5235064,-1.2227,-2.2183,2.532952858,2.5,1688527518,13.5,-0.032952858
1949097,199.8,-4.5,23.26270446,113.5235062,-1.2235,-2.2161,2.531412937,2.5,1688527518,13.5,-0.031412937
1949097,199.8,-4.5,23.26270437,113.523506,-1.222,-2.2174,2.531826763,2.5,1688527518,13.5,-0.031826763
